model,dtype,brand,brand_title,code,code_alias,model_name,ver_name,source_file
A3162,pad,apple,Apple,J272AP,"iPad13,19",iPad (第 10 代),"(无线局域网 + 蜂窝网络) (eSIM, 中国大陆)",apple_all
A3354,pad,apple,Apple,J481AP,"iPad15,7",iPad (A16),无线局域网,apple_all
A3355,pad,apple,Apple,J482AP,"iPad15,8",iPad (A16),无线局域网 + 蜂窝网络,apple_all
A3356,pad,apple,Apple,J482AP,"iPad15,8",iPad (A16),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1474,pad,apple,Apple,J71AP,"iPad4,1",iPad Air,无线局域网,apple_all
A1475,pad,apple,Apple,J72AP,"iPad4,2",iPad Air,无线局域网 + 蜂窝网络,apple_all
A1476,pad,apple,Apple,J73AP,"iPad4,3",iPad Air,(无线局域网 + 蜂窝网络) (TD-LTE),apple_all
A1566,pad,apple,Apple,J81AP,"iPad5,3",iPad Air 2,无线局域网,apple_all
A1567,pad,apple,Apple,J82AP,"iPad5,4",iPad Air 2,无线局域网 + 蜂窝网络,apple_all
A2152,pad,apple,Apple,J217AP,"iPad11,3",iPad Air (第 3 代),无线局域网,apple_all
A2123,pad,apple,Apple,J218AP,"iPad11,4",iPad Air (第 3 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2153,pad,apple,Apple,J218AP,"iPad11,4",iPad Air (第 3 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2154,pad,apple,Apple,J218AP,"iPad11,4",iPad Air (第 3 代),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2316,pad,apple,Apple,J307AP,"iPad13,1",iPad Air (第 4 代),无线局域网,apple_all
A2072,pad,apple,Apple,J308AP,"iPad13,2",iPad Air (第 4 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2324,pad,apple,Apple,J308AP,"iPad13,2",iPad Air (第 4 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2325,pad,apple,Apple,J308AP,"iPad13,2",iPad Air (第 4 代),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2588,pad,apple,Apple,J407AP,"iPad13,16",iPad Air (第 5 代),无线局域网,apple_all
A2589,pad,apple,Apple,J408AP,"iPad13,17",iPad Air (第 5 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2591,pad,apple,Apple,J408AP,"iPad13,17",iPad Air (第 5 代),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2902,pad,apple,Apple,J507AP,"iPad14,8","iPad Air (11 英寸, M2)",无线局域网,apple_all
A2903,pad,apple,Apple,J508AP,"iPad14,9","iPad Air (11 英寸, M2)",无线局域网 + 蜂窝网络,apple_all
A2904,pad,apple,Apple,J508AP,"iPad14,9","iPad Air (11 英寸, M2)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2898,pad,apple,Apple,J537AP,"iPad14,10","iPad Air (13 英寸, M2)",无线局域网,apple_all
A2899,pad,apple,Apple,J538AP,"iPad14,11","iPad Air (13 英寸, M2)",无线局域网 + 蜂窝网络,apple_all
A2900,pad,apple,Apple,J538AP,"iPad14,11","iPad Air (13 英寸, M2)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A3266,pad,apple,Apple,J607AP,"iPad15,3","iPad Air (11 英寸, M3)",无线局域网,apple_all
A3267,pad,apple,Apple,J608AP,"iPad15,4","iPad Air (11 英寸, M3)",无线局域网 + 蜂窝网络,apple_all
A3270,pad,apple,Apple,J608AP,"iPad15,4","iPad Air (11 英寸, M3)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A3268,pad,apple,Apple,J637AP,"iPad15,5","iPad Air (13 英寸, M3)",无线局域网,apple_all
A3269,pad,apple,Apple,J638AP,"iPad15,6","iPad Air (13 英寸, M3)",无线局域网 + 蜂窝网络,apple_all
A3271,pad,apple,Apple,J638AP,"iPad15,6","iPad Air (13 英寸, M3)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A3459,pad,apple,Apple,J707AP,"iPad16,8","iPad Air (11 英寸, M4)",无线局域网,apple_all
A3460,pad,apple,Apple,J708AP,"iPad16,9","iPad Air (11 英寸, M4)",无线局域网 + 蜂窝网络,apple_all
A3463,pad,apple,Apple,J708AP,"iPad16,9","iPad Air (11 英寸, M4)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A3461,pad,apple,Apple,J737AP,"iPad16,10","iPad Air (13 英寸, M4)",无线局域网,apple_all
A3462,pad,apple,Apple,J738AP,"iPad16,11","iPad Air (13 英寸, M4)",无线局域网 + 蜂窝网络,apple_all
A3464,pad,apple,Apple,J738AP,"iPad16,11","iPad Air (13 英寸, M4)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1584,pad,apple,Apple,J98aAP,"iPad6,7",iPad Pro (12.9 英寸),无线局域网,apple_all
A1652,pad,apple,Apple,J99aAP,"iPad6,8",iPad Pro (12.9 英寸),无线局域网 + 蜂窝网络,apple_all
A1673,pad,apple,Apple,J127AP,"iPad6,3",iPad Pro (9.7 英寸),无线局域网,apple_all
A1674,pad,apple,Apple,J128AP,"iPad6,4",iPad Pro (9.7 英寸),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A1675,pad,apple,Apple,J128AP,"iPad6,4",iPad Pro (9.7 英寸),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1670,pad,apple,Apple,J120AP,"iPad7,1","iPad Pro (12.9 英寸, 第 2 代)",无线局域网,apple_all
A1671,pad,apple,Apple,J121AP,"iPad7,2","iPad Pro (12.9 英寸, 第 2 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A1821,pad,apple,Apple,J121AP,"iPad7,2","iPad Pro (12.9 英寸, 第 2 代)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1701,pad,apple,Apple,J207AP,"iPad7,3",iPad Pro (10.5 英寸),无线局域网,apple_all
A1709,pad,apple,Apple,J208AP,"iPad7,4",iPad Pro (10.5 英寸),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A1852,pad,apple,Apple,J208AP,"iPad7,4",iPad Pro (10.5 英寸),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1980,pad,apple,Apple,J317AP,"iPad8,1",iPad Pro (11 英寸),无线局域网,apple_all
A1980,pad,apple,Apple,J317xAP,"iPad8,2",iPad Pro (11 英寸),"无线局域网, 1TB",apple_all
A1934,pad,apple,Apple,J318AP,"iPad8,3",iPad Pro (11 英寸),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2013,pad,apple,Apple,J318AP,"iPad8,3",iPad Pro (11 英寸),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A1979,pad,apple,Apple,J318AP,"iPad8,3",iPad Pro (11 英寸),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1934,pad,apple,Apple,J318xAP,"iPad8,4",iPad Pro (11 英寸),"(无线局域网 + 蜂窝网络, 1TB) (eSIM)",apple_all
A2013,pad,apple,Apple,J318xAP,"iPad8,4",iPad Pro (11 英寸),"(无线局域网 + 蜂窝网络, 1TB) (eSIM)",apple_all
A1979,pad,apple,Apple,J318xAP,"iPad8,4",iPad Pro (11 英寸),"(无线局域网 + 蜂窝网络, 1TB) (中国大陆)",apple_all
A1876,pad,apple,Apple,J320AP,"iPad8,5","iPad Pro (12.9 英寸, 第 3 代)",无线局域网,apple_all
A1876,pad,apple,Apple,J320xAP,"iPad8,6","iPad Pro (12.9 英寸, 第 3 代)","无线局域网, 1TB",apple_all
A1895,pad,apple,Apple,J321AP,"iPad8,7","iPad Pro (12.9 英寸, 第 3 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2014,pad,apple,Apple,J321AP,"iPad8,7","iPad Pro (12.9 英寸, 第 3 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A1983,pad,apple,Apple,J321AP,"iPad8,7","iPad Pro (12.9 英寸, 第 3 代)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1895,pad,apple,Apple,J321xAP,"iPad8,8","iPad Pro (12.9 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 1TB) (eSIM)",apple_all
A2014,pad,apple,Apple,J321xAP,"iPad8,8","iPad Pro (12.9 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 1TB) (eSIM)",apple_all
A1983,pad,apple,Apple,J321xAP,"iPad8,8","iPad Pro (12.9 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 1TB) (中国大陆)",apple_all
A2228,pad,apple,Apple,J417AP,"iPad8,9","iPad Pro (11 英寸, 第 2 代)",无线局域网,apple_all
A2068,pad,apple,Apple,J418AP,"iPad8,10","iPad Pro (11 英寸, 第 2 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2230,pad,apple,Apple,J418AP,"iPad8,10","iPad Pro (11 英寸, 第 2 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2231,pad,apple,Apple,J418AP,"iPad8,10","iPad Pro (11 英寸, 第 2 代)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2229,pad,apple,Apple,J420AP,"iPad8,11","iPad Pro (12.9 英寸, 第 4 代)",无线局域网,apple_all
A2069,pad,apple,Apple,J421AP,"iPad8,12","iPad Pro (12.9 英寸, 第 4 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2232,pad,apple,Apple,J421AP,"iPad8,12","iPad Pro (12.9 英寸, 第 4 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2233,pad,apple,Apple,J421AP,"iPad8,12","iPad Pro (12.9 英寸, 第 4 代)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2377,pad,apple,Apple,J517AP,"iPad13,4","iPad Pro (11 英寸, 第 3 代)","无线局域网, 8GB RAM",apple_all
A2377,pad,apple,Apple,J517xAP,"iPad13,5","iPad Pro (11 英寸, 第 3 代)","无线局域网, 16GB RAM",apple_all
A2459,pad,apple,Apple,J518AP,"iPad13,6","iPad Pro (11 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 8GB RAM) (eSIM)",apple_all
A2301,pad,apple,Apple,J518AP,"iPad13,6","iPad Pro (11 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 8GB RAM) (eSIM, 毫米波)",apple_all
A2460,pad,apple,Apple,J518AP,"iPad13,6","iPad Pro (11 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 8GB RAM) (中国大陆)",apple_all
A2459,pad,apple,Apple,J518xAP,"iPad13,7","iPad Pro (11 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 16GB RAM) (eSIM)",apple_all
A2301,pad,apple,Apple,J518xAP,"iPad13,7","iPad Pro (11 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 16GB RAM) (eSIM, 毫米波)",apple_all
A2460,pad,apple,Apple,J518xAP,"iPad13,7","iPad Pro (11 英寸, 第 3 代)","(无线局域网 + 蜂窝网络, 16GB RAM) (中国大陆)",apple_all
A2378,pad,apple,Apple,J522AP,"iPad13,8","iPad Pro (12.9 英寸, 第 5 代)","无线局域网, 8GB RAM",apple_all
A2378,pad,apple,Apple,J522xAP,"iPad13,9","iPad Pro (12.9 英寸, 第 5 代)","无线局域网, 16GB RAM",apple_all
A2461,pad,apple,Apple,J523AP,"iPad13,10","iPad Pro (12.9 英寸, 第 5 代)","(无线局域网 + 蜂窝网络, 8GB RAM) (eSIM)",apple_all
A2379,pad,apple,Apple,J523AP,"iPad13,10","iPad Pro (12.9 英寸, 第 5 代)","(无线局域网 + 蜂窝网络, 8GB RAM) (eSIM, 毫米波)",apple_all
A2462,pad,apple,Apple,J523AP,"iPad13,10","iPad Pro (12.9 英寸, 第 5 代)","(无线局域网 + 蜂窝网络, 8GB RAM) (中国大陆)",apple_all
A2461,pad,apple,Apple,J523xAP,"iPad13,11","iPad Pro (12.9 英寸, 第 5 代)","(无线局域网 + 蜂窝网络, 16GB RAM) (eSIM)",apple_all
A2379,pad,apple,Apple,J523xAP,"iPad13,11","iPad Pro (12.9 英寸, 第 5 代)","(无线局域网 + 蜂窝网络, 16GB RAM) (eSIM, 毫米波)",apple_all
A2462,pad,apple,Apple,J523xAP,"iPad13,11","iPad Pro (12.9 英寸, 第 5 代)","(无线局域网 + 蜂窝网络, 16GB RAM) (中国大陆)",apple_all
A2759,pad,apple,Apple,J617AP,"iPad14,3","iPad Pro (11 英寸, 第 4 代)",无线局域网,apple_all
A2761,pad,apple,Apple,J618AP,"iPad14,4","iPad Pro (11 英寸, 第 4 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2435,pad,apple,Apple,J618AP,"iPad14,4","iPad Pro (11 英寸, 第 4 代)","(无线局域网 + 蜂窝网络) (eSIM, 毫米波)",apple_all
A2762,pad,apple,Apple,J618AP,"iPad14,4","iPad Pro (11 英寸, 第 4 代)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2436,pad,apple,Apple,J620AP,"iPad14,5","iPad Pro (12.9 英寸, 第 6 代)",无线局域网,apple_all
A2437,pad,apple,Apple,J621AP,"iPad14,6","iPad Pro (12.9 英寸, 第 6 代)",(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2764,pad,apple,Apple,J621AP,"iPad14,6","iPad Pro (12.9 英寸, 第 6 代)","(无线局域网 + 蜂窝网络) (eSIM, 毫米波)",apple_all
A2766,pad,apple,Apple,J621AP,"iPad14,6","iPad Pro (12.9 英寸, 第 6 代)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2836,pad,apple,Apple,J717AP,"iPad16,3","iPad Pro (11 英寸, M4)",无线局域网,apple_all
A2837,pad,apple,Apple,J718AP,"iPad16,4","iPad Pro (11 英寸, M4)",无线局域网 + 蜂窝网络,apple_all
A3006,pad,apple,Apple,J718AP,"iPad16,4","iPad Pro (11 英寸, M4)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2925,pad,apple,Apple,J720AP,"iPad16,5","iPad Pro (13 英寸, M4)",无线局域网,apple_all
A2926,pad,apple,Apple,J721AP,"iPad16,6","iPad Pro (13 英寸, M4)",无线局域网 + 蜂窝网络,apple_all
A3007,pad,apple,Apple,J721AP,"iPad16,6","iPad Pro (13 英寸, M4)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A3357,pad,apple,Apple,J817AP,"iPad17,1","iPad Pro (11 英寸, M5)",无线局域网,apple_all
A3358,pad,apple,Apple,J818AP,"iPad17,2","iPad Pro (11 英寸, M5)",无线局域网 + 蜂窝网络,apple_all
A3359,pad,apple,Apple,J818AP,"iPad17,2","iPad Pro (11 英寸, M5)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A3360,pad,apple,Apple,J820AP,"iPad18,1","iPad Pro (13 英寸, M5)",无线局域网,apple_all
A3361,pad,apple,Apple,J821AP,"iPad18,2","iPad Pro (13 英寸, M5)",无线局域网 + 蜂窝网络,apple_all
A3362,pad,apple,Apple,J821AP,"iPad18,2","iPad Pro (13 英寸, M5)",(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1432,pad,apple,Apple,P105AP,"iPad2,5",iPad mini,无线局域网,apple_all
A1454,pad,apple,Apple,P106AP,"iPad2,6",iPad mini,无线局域网 + 蜂窝网络,apple_all
A1455,pad,apple,Apple,P107AP,"iPad2,7",iPad mini,(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1489,pad,apple,Apple,J85AP,"iPad4,4",iPad mini 2,无线局域网,apple_all
A1490,pad,apple,Apple,J86AP,"iPad4,5",iPad mini 2,无线局域网 + 蜂窝网络,apple_all
A1491,pad,apple,Apple,J87AP,"iPad4,6",iPad mini 2,(无线局域网 + 蜂窝网络) (TD-LTE),apple_all
A1599,pad,apple,Apple,J85mAP,"iPad4,7",iPad mini 3,无线局域网,apple_all
A1600,pad,apple,Apple,J86mAP,"iPad4,8",iPad mini 3,无线局域网 + 蜂窝网络,apple_all
A1601,pad,apple,Apple,J87mAP,"iPad4,9",iPad mini 3,(无线局域网 + 蜂窝网络) (TD-LTE),apple_all
A1538,pad,apple,Apple,J96AP,"iPad5,1",iPad mini 4,无线局域网,apple_all
A1550,pad,apple,Apple,J97AP,"iPad5,2",iPad mini 4,无线局域网 + 蜂窝网络,apple_all
A2133,pad,apple,Apple,J210AP,"iPad11,1",iPad mini (第 5 代),无线局域网,apple_all
A2124,pad,apple,Apple,J211AP,"iPad11,2",iPad mini (第 5 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2126,pad,apple,Apple,J211AP,"iPad11,2",iPad mini (第 5 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2125,pad,apple,Apple,J211AP,"iPad11,2",iPad mini (第 5 代),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2567,pad,apple,Apple,J310AP,"iPad14,1",iPad mini (第 6 代),无线局域网,apple_all
A2568,pad,apple,Apple,J311AP,"iPad14,2",iPad mini (第 6 代),(无线局域网 + 蜂窝网络) (eSIM),apple_all
A2569,pad,apple,Apple,J311AP,"iPad14,2",iPad mini (第 6 代),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A2993,pad,apple,Apple,J410AP,"iPad16,1",iPad mini (A17 Pro),无线局域网,apple_all
A2995,pad,apple,Apple,J411AP,"iPad16,2",iPad mini (A17 Pro),无线局域网 + 蜂窝网络,apple_all
A2996,pad,apple,Apple,J411AP,"iPad16,2",iPad mini (A17 Pro),(无线局域网 + 蜂窝网络) (中国大陆),apple_all
A1553,watch,apple,Apple,N27aAP,"Watch1,1",Apple Watch (第 1 代),38 毫米表壳,apple_all
A1554,watch,apple,Apple,N28aAP,"Watch1,2",Apple Watch (第 1 代),42 毫米表壳,apple_all
A1802,watch,apple,Apple,N27dAP,"Watch2,6",Apple Watch Series 1,38 毫米表壳,apple_all
A1803,watch,apple,Apple,N28dAP,"Watch2,7",Apple Watch Series 1,42 毫米表壳,apple_all
A1757,watch,apple,Apple,N74AP,"Watch2,3",Apple Watch Series 2,38 毫米表壳,apple_all
A1816,watch,apple,Apple,N74AP,"Watch2,3",Apple Watch Series 2,Edition (38 毫米表壳),apple_all
A1758,watch,apple,Apple,N75AP,"Watch2,4",Apple Watch Series 2,42 毫米表壳,apple_all
A1817,watch,apple,Apple,N75AP,"Watch2,4",Apple Watch Series 2,Edition (42 毫米表壳),apple_all
A1860,watch,apple,Apple,N111sAP,"Watch3,1",Apple Watch Series 3,(GPS + 蜂窝网络) (38 毫米表壳) (北美),apple_all
A1889,watch,apple,Apple,N111sAP,"Watch3,1",Apple Watch Series 3,(GPS + 蜂窝网络) (38 毫米表壳) (欧亚),apple_all
A1890,watch,apple,Apple,N111sAP,"Watch3,1",Apple Watch Series 3,(GPS + 蜂窝网络) (38 毫米表壳) (中国大陆),apple_all
A1861,watch,apple,Apple,N111bAP,"Watch3,2",Apple Watch Series 3,(GPS + 蜂窝网络) (42 毫米表壳) (北美),apple_all
A1891,watch,apple,Apple,N111bAP,"Watch3,2",Apple Watch Series 3,(GPS + 蜂窝网络) (42 毫米表壳) (欧亚),apple_all
A1892,watch,apple,Apple,N111bAP,"Watch3,2",Apple Watch Series 3,(GPS + 蜂窝网络) (42 毫米表壳) (中国大陆),apple_all
A1858,watch,apple,Apple,N121sAP,"Watch3,3",Apple Watch Series 3,(GPS) (38 毫米表壳),apple_all
A1859,watch,apple,Apple,N121bAP,"Watch3,4",Apple Watch Series 3,(GPS) (42 毫米表壳),apple_all
A1977,watch,apple,Apple,N131sAP,"Watch4,1",Apple Watch Series 4,(GPS) (40 毫米表壳),apple_all
A1978,watch,apple,Apple,N131bAP,"Watch4,2",Apple Watch Series 4,(GPS) (44 毫米表壳),apple_all
A1975,watch,apple,Apple,N141sAP,"Watch4,3",Apple Watch Series 4,(GPS + 蜂窝网络) (40 毫米表壳) (北美),apple_all
A2007,watch,apple,Apple,N141sAP,"Watch4,3",Apple Watch Series 4,"(GPS + 蜂窝网络) (40 毫米表壳) (欧亚, 中国大陆)",apple_all
A1976,watch,apple,Apple,N141bAP,"Watch4,4",Apple Watch Series 4,(GPS + 蜂窝网络) (44 毫米表壳) (北美),apple_all
A2008,watch,apple,Apple,N141bAP,"Watch4,4",Apple Watch Series 4,"(GPS + 蜂窝网络) (44 毫米表壳) (欧亚, 中国大陆)",apple_all
A2092,watch,apple,Apple,N144sAP,"Watch5,1",Apple Watch Series 5,(GPS) (40 毫米表壳),apple_all
A2093,watch,apple,Apple,N144bAP,"Watch5,2",Apple Watch Series 5,(GPS) (44 毫米表壳),apple_all
A2094,watch,apple,Apple,N146sAP,"Watch5,3",Apple Watch Series 5,(GPS + 蜂窝网络) (40 毫米表壳) (北美),apple_all
A2156,watch,apple,Apple,N146sAP,"Watch5,3",Apple Watch Series 5,"(GPS + 蜂窝网络) (40 毫米表壳) (欧亚, 中国大陆)",apple_all
A2095,watch,apple,Apple,N146bAP,"Watch5,4",Apple Watch Series 5,(GPS + 蜂窝网络) (44 毫米表壳) (北美),apple_all
A2157,watch,apple,Apple,N146bAP,"Watch5,4",Apple Watch Series 5,"(GPS + 蜂窝网络) (44 毫米表壳) (欧亚, 中国大陆)",apple_all
A2291,watch,apple,Apple,N157sAP,"Watch6,1",Apple Watch Series 6,(GPS) (40 毫米表壳),apple_all
A2292,watch,apple,Apple,N157bAP,"Watch6,2",Apple Watch Series 6,(GPS) (44 毫米表壳),apple_all
A2293,watch,apple,Apple,N158sAP,"Watch6,3",Apple Watch Series 6,(GPS + 蜂窝网络) (40 毫米表壳) (北美),apple_all
A2375,watch,apple,Apple,N158sAP,"Watch6,3",Apple Watch Series 6,"(GPS + 蜂窝网络) (40 毫米表壳) (欧亚, 中国大陆)",apple_all
A2294,watch,apple,Apple,N158bAP,"Watch6,4",Apple Watch Series 6,(GPS + 蜂窝网络) (44 毫米表壳) (北美),apple_all
A2376,watch,apple,Apple,N158bAP,"Watch6,4",Apple Watch Series 6,"(GPS + 蜂窝网络) (44 毫米表壳) (欧亚, 中国大陆)",apple_all
A2473,watch,apple,Apple,N187sAP,"Watch6,6",Apple Watch Series 7,(GPS) (41 毫米表壳),apple_all
A2474,watch,apple,Apple,N187bAP,"Watch6,7",Apple Watch Series 7,(GPS) (45 毫米表壳),apple_all
A2475,watch,apple,Apple,N188sAP,"Watch6,8",Apple Watch Series 7,(GPS + 蜂窝网络) (41 毫米表壳) (北美),apple_all
A2476,watch,apple,Apple,N188sAP,"Watch6,8",Apple Watch Series 7,"(GPS + 蜂窝网络) (41 毫米表壳) (欧亚, 中国大陆)",apple_all
A2477,watch,apple,Apple,N188bAP,"Watch6,9",Apple Watch Series 7,(GPS + 蜂窝网络) (45 毫米表壳) (北美),apple_all
A2478,watch,apple,Apple,N188bAP,"Watch6,9",Apple Watch Series 7,"(GPS + 蜂窝网络) (45 毫米表壳) (欧亚, 中国大陆)",apple_all
A2770,watch,apple,Apple,N197sAP,"Watch6,14",Apple Watch Series 8,(GPS) (41 毫米表壳),apple_all
A2771,watch,apple,Apple,N197bAP,"Watch6,15",Apple Watch Series 8,(GPS) (45 毫米表壳),apple_all
A2772,watch,apple,Apple,N198sAP,"Watch6,16",Apple Watch Series 8,(GPS + 蜂窝网络) (41 毫米表壳) (北美),apple_all
A2857,watch,apple,Apple,N198sAP,"Watch6,16",Apple Watch Series 8,(GPS + 蜂窝网络) (41 毫米表壳) (中国大陆 & 港澳),apple_all
A2773,watch,apple,Apple,N198sAP,"Watch6,16",Apple Watch Series 8,(GPS + 蜂窝网络) (41 毫米表壳) (其他国家和地区),apple_all
A2774,watch,apple,Apple,N198bAP,"Watch6,17",Apple Watch Series 8,(GPS + 蜂窝网络) (45 毫米表壳) (北美),apple_all
A2858,watch,apple,Apple,N198bAP,"Watch6,17",Apple Watch Series 8,(GPS + 蜂窝网络) (45 毫米表壳) (中国大陆 & 港澳),apple_all
A2775,watch,apple,Apple,N198bAP,"Watch6,17",Apple Watch Series 8,(GPS + 蜂窝网络) (45 毫米表壳) (其他国家和地区),apple_all
A2978,watch,apple,Apple,N207sAP,"Watch7,1",Apple Watch Series 9,(GPS) (41 毫米表壳),apple_all
A2980,watch,apple,Apple,N207bAP,"Watch7,2",Apple Watch Series 9,(GPS) (45 毫米表壳),apple_all
A2982,watch,apple,Apple,N208sAP,"Watch7,3",Apple Watch Series 9,(GPS + 蜂窝网络) (41 毫米表壳) (全球),apple_all
A2983,watch,apple,Apple,N208sAP,"Watch7,3",Apple Watch Series 9,(GPS + 蜂窝网络) (41 毫米表壳) (中国大陆 & 港澳),apple_all
A2984,watch,apple,Apple,N208bAP,"Watch7,4",Apple Watch Series 9,(GPS + 蜂窝网络) (45 毫米表壳) (全球),apple_all
A2985,watch,apple,Apple,N208bAP,"Watch7,4",Apple Watch Series 9,(GPS + 蜂窝网络) (45 毫米表壳) (中国大陆 & 港澳),apple_all
A2997,watch,apple,Apple,N217sAP,"Watch7,8",Apple Watch Series 10,(GPS) (42 毫米表壳) (全球),apple_all
A2998,watch,apple,Apple,N217sAP,"Watch7,8",Apple Watch Series 10,"(GPS) (42 毫米表壳) (中国大陆, 印度尼西亚)",apple_all
A2999,watch,apple,Apple,N217bAP,"Watch7,9",Apple Watch Series 10,(GPS) (46 毫米表壳) (全球),apple_all
A3000,watch,apple,Apple,N217bAP,"Watch7,9",Apple Watch Series 10,"(GPS) (46 毫米表壳) (中国大陆, 印度尼西亚)",apple_all
A3001,watch,apple,Apple,N218sAP,"Watch7,10",Apple Watch Series 10,(GPS + 蜂窝网络) (42 毫米表壳) (全球),apple_all
A3002,watch,apple,Apple,N218sAP,"Watch7,10",Apple Watch Series 10,(GPS + 蜂窝网络) (42 毫米表壳) (中国大陆),apple_all
A3003,watch,apple,Apple,N218bAP,"Watch7,11",Apple Watch Series 10,(GPS + 蜂窝网络) (46 毫米表壳) (全球),apple_all
A3206,watch,apple,Apple,N218bAP,"Watch7,11",Apple Watch Series 10,(GPS + 蜂窝网络) (46 毫米表壳) (中国大陆),apple_all
A3331,watch,apple,Apple,N227sAP,"Watch7,17",Apple Watch Series 11,(GPS) (42 毫米表壳) (全球),apple_all
A3450,watch,apple,Apple,N227sAP,"Watch7,17",Apple Watch Series 11,(GPS) (42 毫米表壳) (中国大陆),apple_all
A3333,watch,apple,Apple,N227bAP,"Watch7,18",Apple Watch Series 11,(GPS) (46 毫米表壳) (全球),apple_all
A3451,watch,apple,Apple,N227bAP,"Watch7,18",Apple Watch Series 11,(GPS) (46 毫米表壳) (中国大陆),apple_all
A3335,watch,apple,Apple,N228sAP,"Watch7,19",Apple Watch Series 11,(GPS + 蜂窝网络) (42 毫米表壳) (全球),apple_all
A3452,watch,apple,Apple,N228sAP,"Watch7,19",Apple Watch Series 11,(GPS + 蜂窝网络) (42 毫米表壳) (中国大陆),apple_all
A3337,watch,apple,Apple,N228bAP,"Watch7,20",Apple Watch Series 11,(GPS + 蜂窝网络) (46 毫米表壳) (全球),apple_all
A3453,watch,apple,Apple,N228bAP,"Watch7,20",Apple Watch Series 11,(GPS + 蜂窝网络) (46 毫米表壳) (中国大陆),apple_all
A2351,watch,apple,Apple,N140sAP,"Watch5,9",Apple Watch SE,(GPS) (40 毫米表壳),apple_all
A2352,watch,apple,Apple,N140bAP,"Watch5,10",Apple Watch SE,(GPS) (44 毫米表壳),apple_all
A2353,watch,apple,Apple,N142sAP,"Watch5,11",Apple Watch SE,(GPS + 蜂窝网络) (40 毫米表壳) (北美),apple_all
